,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA,MW,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,DC,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
4682,D,2.0,1.0,10.0,20.0,4.0,10.0,13.0,11.0,4.0,3.0,5.0,0.0,0.0,0.0,3.0,6.0,1.28,3.0,6.0,1.25,2.95,5.3,1.33,3.0,5.5,1.29,3.0,6.0,1.29,24.0,D,W,L,D,D,W,L,W,D,W,1,0,0,0,0,1,0,0,0,-0.75,0.875,-0.9583333333333334,-0.4166666666666667,6.0
4683,H,0.0,1.0,8.0,16.0,5.0,7.0,10.0,10.0,5.0,5.0,3.0,2.0,0.0,0.0,4.5,3.75,3.1,4.6,3.6,3.1,4.1,3.5,3.0,4.5,3.5,3.1,4.6,3.6,2.88,24.0,D,W,L,W,W,W,L,W,D,D,4,0,0,0,0,0,0,0,0,-1.2083333333333333,1.125,-1.125,-0.3333333333333333,11.0
4684,A,0.0,0.0,6.0,21.0,3.0,4.0,13.0,9.0,2.0,9.0,1.0,2.0,0.0,0.0,4.09,5.75,1.3,4.0,5.5,1.3,3.75,5.3,1.35,4.0,5.5,1.3,4.1,5.5,1.3,25.0,L,L,L,W,L,W,D,W,D,W,1,0,0,0,0,1,0,0,0,-0.36,1.08,-1.04,-0.4,14.0
4685,H,1.0,4.0,3.0,16.0,2.0,10.0,5.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,12.0,4.75,1.5,10.0,4.4,1.5,8.0,4.2,1.5,11.0,4.33,1.5,12.0,4.6,1.5,25.0,W,W,D,L,L,D,W,D,L,W,-2,0,0,0,0,0,0,0,0,-1.28,0.36,-0.76,-0.04,10.0
4686,D,0.0,0.0,12.0,9.0,4.0,5.0,8.0,8.0,6.0,10.0,3.0,0.0,0.0,0.0,2.0,4.75,7.0,1.95,4.4,6.25,2.0,4.2,6.5,2.0,4.33,7.0,2.0,4.6,7.0,25.0,D,L,W,W,D,W,W,D,D,L,-3,0,0,0,0,0,0,0,0,0.28,-0.44,0.04,0.08,-3.0
4687,A,2.0,0.0,14.0,8.0,10.0,3.0,5.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,1.61,3.6,4.0,1.6,3.6,3.9,1.6,3.4,3.8,1.62,3.5,4.0,1.62,3.7,3.9,25.0,W,D,D,W,D,D,W,W,W,D,-3,0,0,0,0,0,0,0,0,0.36,-0.48,0.88,0.08,-8.0
4688,H,0.0,1.0,9.0,9.0,4.0,5.0,15.0,11.0,0.0,4.0,2.0,0.0,0.0,0.0,2.14,3.89,1.85,2.1,3.75,1.8,2.2,3.5,1.9,2.15,3.75,1.85,2.2,3.9,1.85,25.0,D,W,L,D,L,W,L,L,D,L,1,0,0,0,0,0,0,0,0,-0.16,-0.04,-0.12,-0.2,-5.0
4689,H,1.0,1.0,21.0,15.0,9.0,5.0,5.0,10.0,18.0,3.0,0.0,1.0,0.0,0.0,1.12,3.2,4.0,1.11,3.1,4.0,1.15,3.1,3.6,1.12,3.1,4.0,1.13,3.2,3.9,25.0,W,D,L,W,W,L,D,D,W,D,3,0,0,0,0,0,0,0,0,1.28,-0.32,1.92,0.16,-7.0
4690,D,0.0,0.0,6.0,13.0,4.0,2.0,10.0,7.0,0.0,5.0,1.0,3.0,0.0,0.0,26.0,3.89,7.5,19.0,3.9,6.5,17.0,4.0,6.2,26.0,3.8,7.0,23.0,3.9,7.0,25.0,L,L,D,L,W,L,D,D,L,D,1,0,0,0,0,0,0,0,0,-0.4,-0.56,-0.44,0.12,2.0
4691,D,1.0,0.0,10.0,10.0,4.0,3.0,8.0,12.0,2.0,5.0,2.0,3.0,0.0,0.0,5.75,3.89,6.5,5.5,3.8,6.0,5.0,3.9,5.7,5.5,3.75,6.5,5.75,3.9,6.5,25.0,D,L,D,L,L,D,D,D,L,L,0,0,0,0,0,0,0,0,0,-0.68,-0.76,-0.04,0.04,-10.0
4692,D,0.0,0.0,11.0,11.0,6.0,3.0,18.0,10.0,3.0,5.0,1.0,0.0,0.0,0.0,2.04,3.89,4.33,2.0,3.75,4.33,2.1,3.5,4.1,2.05,3.75,4.33,2.05,3.9,4.4,25.0,W,L,L,D,L,L,L,L,D,W,-3,0,0,0,0,0,0,0,0,-0.04,0.48,-0.12,0.0,-4.0
4693,H,1.0,0.0,17.0,12.0,2.0,2.0,15.0,12.0,9.0,4.0,3.0,3.0,0.0,0.0,1.64,3.89,1.57,1.62,3.9,1.57,1.7,4.0,1.55,1.65,3.8,1.57,1.65,3.9,1.6,25.0,D,W,W,W,D,W,W,D,W,D,5,0,0,0,0,0,0,0,0,0.84,0.84,-0.2,0.0,-4.0
4694,H,1.0,2.0,9.0,9.0,4.0,4.0,8.0,9.0,3.0,5.0,3.0,0.0,0.0,0.0,1.5,3.2,3.0,1.5,3.1,2.95,1.55,3.2,2.7,1.5,3.1,3.0,1.5,3.2,3.1,26.0,L,W,W,D,L,L,D,L,D,L,6,0,0,0,0,0,0,1,0,0.3076923076923077,-0.11538461538461539,0.5384615384615384,0.038461538461538464,-2.0
4695,H,0.0,0.0,11.0,11.0,5.0,4.0,12.0,12.0,5.0,2.0,0.0,4.0,0.0,0.0,11.0,3.5,2.25,11.0,3.4,2.2,10.5,3.4,2.1,11.0,3.4,2.25,12.0,3.5,2.25,26.0,W,D,D,W,W,L,D,L,W,L,-2,0,0,0,0,0,0,1,0,-0.34615384615384615,-0.15384615384615385,0.2692307692307692,0.2692307692307692,-4.0
4696,H,1.0,1.0,9.0,8.0,2.0,3.0,10.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0,6.0,3.25,3.1,5.5,3.2,3.0,4.5,3.3,2.65,6.0,3.25,3.0,5.75,3.3,3.0,26.0,D,D,L,D,L,W,D,D,D,W,-1,0,0,0,0,0,0,0,0,-0.7307692307692307,0.2692307692307692,0.0,-0.23076923076923078,7.0
4697,D,0.0,1.0,11.0,19.0,2.0,10.0,15.0,10.0,4.0,9.0,2.0,1.0,0.0,0.0,3.89,10.0,1.14,3.8,8.5,1.14,3.6,7.5,1.15,3.75,9.0,1.14,4.0,9.0,1.15,26.0,D,W,L,W,L,L,L,W,D,D,1,0,0,0,0,0,0,0,0,-0.6153846153846154,1.3076923076923077,-1.2692307692307692,-0.3076923076923077,13.0
4698,D,0.0,1.0,8.0,12.0,1.0,4.0,10.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,2.62,4.59,7.0,2.55,4.33,6.5,2.7,4.0,6.2,2.62,4.33,7.0,2.55,4.4,7.5,26.0,L,W,W,W,D,D,W,L,L,W,3,0,0,0,0,0,0,0,0,-0.11538461538461539,-1.1538461538461537,0.4230769230769231,-0.11538461538461539,-3.0
4699,H,0.0,0.0,6.0,5.0,3.0,1.0,13.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,3.39,5.75,12.0,3.4,5.5,10.5,2.95,4.8,7.5,3.3,5.5,11.0,3.4,5.75,12.0,26.0,L,L,W,L,W,L,W,L,D,D,1,0,0,0,0,0,0,0,0,0.8076923076923077,-0.34615384615384615,1.2307692307692308,0.34615384615384615,-12.0
4700,A,0.0,0.0,3.0,18.0,1.0,3.0,10.0,8.0,1.0,7.0,3.0,3.0,0.0,0.0,21.0,3.5,1.75,17.5,3.4,1.75,18.0,3.6,1.8,19.0,3.3,1.75,22.0,3.5,1.75,26.0,L,D,D,D,W,D,L,L,D,D,1,0,0,0,0,0,0,0,0,-0.34615384615384615,-0.6153846153846154,-0.23076923076923078,0.038461538461538464,2.0
4701,D,1.0,0.0,9.0,14.0,3.0,4.0,15.0,15.0,3.0,7.0,3.0,1.0,0.0,0.0,2.54,3.2,2.2,2.45,3.1,2.15,2.65,3.3,2.1,2.5,3.1,2.2,2.55,3.13,2.2,26.0,D,D,L,L,W,D,W,W,D,D,3,0,0,0,0,0,0,0,0,-0.4230769230769231,-0.38461538461538464,0.07692307692307693,0.07692307692307693,-4.0
4702,D,2.0,2.0,14.0,22.0,7.0,6.0,8.0,10.0,4.0,6.0,0.0,2.0,0.0,0.0,1.3,3.29,2.35,1.3,3.25,2.25,1.4,3.3,2.4,1.3,3.3,2.3,1.3,3.3,2.3,26.0,W,W,L,D,W,W,W,D,W,W,9,1,0,0,0,0,0,0,0,1.0769230769230769,0.7692307692307693,0.07692307692307693,0.038461538461538464,2.0
4703,H,0.0,0.0,12.0,21.0,2.0,5.0,12.0,5.0,6.0,8.0,3.0,1.0,0.0,0.0,3.39,6.5,1.28,3.3,6.0,1.26,3.5,5.8,1.27,3.3,6.0,1.29,3.4,6.0,1.29,26.0,D,L,L,W,D,D,L,D,L,W,1,0,0,0,0,0,0,0,0,0.46153846153846156,0.34615384615384615,-0.7692307692307693,-0.23076923076923078,16.0
4704,H,0.0,0.0,11.0,21.0,2.0,6.0,8.0,11.0,6.0,5.0,0.0,1.0,0.0,0.0,12.0,3.39,2.04,10.5,3.25,2.0,8.0,3.25,2.1,11.0,3.3,2.05,11.0,3.4,2.05,27.0,L,D,W,D,D,L,L,W,L,W,-4,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.4074074074074074,0.25925925925925924,-0.14814814814814814,-7.0
4705,H,1.0,1.0,20.0,13.0,7.0,5.0,6.0,9.0,13.0,3.0,1.0,1.0,0.0,0.0,1.28,3.6,1.8,1.28,3.6,1.72,1.35,3.6,1.75,1.29,3.5,1.8,1.29,3.6,1.8,27.0,D,D,W,L,W,W,L,D,W,W,0,0,0,0,0,0,0,0,0,1.2592592592592593,-0.1111111111111111,1.3703703703703705,0.07407407407407407,-9.0
4706,D,1.0,1.0,13.0,21.0,4.0,5.0,19.0,11.0,1.0,4.0,3.0,3.0,0.0,0.0,4.33,3.0,2.35,4.2,3.0,2.3,3.5,3.1,2.4,4.33,3.0,2.3,4.33,3.1,2.3,27.0,L,W,D,D,W,L,L,L,L,D,0,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.6296296296296297,-0.1111111111111111,-0.037037037037037035,-5.0
4707,H,0.0,0.0,3.0,8.0,1.0,3.0,8.0,9.0,3.0,3.0,0.0,4.0,0.0,0.0,5.25,6.0,13.0,5.25,5.75,11.0,4.8,5.3,8.0,5.0,5.5,12.0,5.2,6.0,13.0,27.0,D,D,W,D,W,L,D,L,L,L,1,0,0,0,0,0,0,1,0,-1.1111111111111112,-0.5925925925925926,-0.3333333333333333,0.2222222222222222,-1.0
4708,H,0.0,4.0,13.0,15.0,6.0,7.0,9.0,8.0,7.0,4.0,1.0,2.0,0.0,0.0,3.6,5.75,1.3,3.5,5.25,1.3,3.2,5.3,1.35,3.5,5.0,1.33,3.5,5.75,1.3,27.0,D,W,W,L,D,W,W,L,D,D,10,0,0,0,0,0,0,0,0,0.6296296296296297,0.4074074074074074,0.25925925925925924,0.07407407407407407,-3.0
4709,H,1.0,1.0,4.0,21.0,1.0,8.0,7.0,11.0,1.0,6.0,1.0,2.0,0.0,0.0,3.7,4.0,6.25,3.5,4.0,6.0,3.2,4.0,5.5,3.6,4.0,6.0,3.7,4.0,6.0,27.0,L,W,D,D,D,L,W,D,D,L,1,0,0,0,0,0,0,0,0,0.14814814814814814,0.5555555555555556,0.0,0.037037037037037035,-6.0
4710,H,0.0,0.0,4.0,15.0,0.0,8.0,19.0,14.0,2.0,8.0,4.0,2.0,0.0,0.0,19.0,3.7,1.9,19.0,3.6,1.87,15.0,3.4,2.1,21.0,3.5,1.91,23.0,3.7,1.91,27.0,L,W,L,W,L,D,L,W,L,D,1,0,0,1,1,0,0,0,0,-0.4074074074074074,-0.25925925925925924,-0.14814814814814814,-0.4074074074074074,9.0
4711,H,1.0,0.0,11.0,16.0,8.0,7.0,8.0,5.0,6.0,5.0,1.0,2.0,0.0,0.0,4.2,8.5,1.16,4.1,8.25,1.14,3.7,6.5,1.2,4.0,7.5,1.17,4.1,8.0,1.17,27.0,D,W,D,L,L,W,D,W,W,W,1,0,0,0,0,1,0,0,0,-0.4074074074074074,0.8148148148148148,-1.037037037037037,-0.2222222222222222,12.0
4712,A,2.0,1.0,13.0,9.0,5.0,3.0,10.0,15.0,7.0,3.0,1.0,3.0,0.0,0.0,3.1,3.75,2.1,3.1,3.6,2.05,2.85,3.5,2.2,3.1,3.6,2.1,3.1,3.8,2.1,27.0,W,D,D,W,D,L,D,W,L,W,2,0,0,0,0,0,0,0,0,-0.5555555555555556,1.0,-1.037037037037037,-0.14814814814814814,4.0
4713,H,0.0,1.0,7.0,9.0,3.0,3.0,8.0,12.0,2.0,5.0,2.0,2.0,1.0,0.0,1.61,3.2,2.54,1.57,3.1,2.5,1.6,3.15,2.6,1.62,3.1,2.5,1.62,3.2,2.6,27.0,L,L,L,L,W,D,D,W,D,L,4,0,0,0,0,0,0,0,0,0.2962962962962963,-0.2962962962962963,1.2222222222222223,0.037037037037037035,-9.0
4714,D,1.0,0.0,7.0,10.0,2.0,3.0,12.0,12.0,6.0,0.0,3.0,0.0,0.0,0.0,2.25,3.75,5.5,2.3,3.8,5.5,2.65,3.8,5.3,2.3,3.8,5.5,2.38,3.9,6.0,28.0,L,W,W,D,W,D,D,L,W,D,-3,0,0,0,0,0,0,0,0,-0.25,-0.39285714285714285,0.10714285714285714,0.14285714285714285,-9.0
4715,H,1.0,0.0,14.0,12.0,6.0,4.0,10.0,10.0,4.0,5.0,0.0,2.0,0.0,0.0,3.39,3.0,2.37,3.7,3.0,2.45,3.5,3.1,2.4,3.6,2.9,2.5,3.8,3.0,2.45,28.0,D,W,W,D,D,W,L,W,L,D,-1,0,0,0,0,0,0,0,0,-0.6071428571428571,-1.0714285714285714,0.14285714285714285,-0.21428571428571427,3.0
4716,D,0.0,0.0,13.0,6.0,1.0,4.0,9.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,3.25,3.79,4.2,3.25,3.8,4.25,3.2,3.5,4.3,3.2,3.8,4.33,3.5,4.0,4.6,28.0,L,L,D,W,D,D,L,D,L,D,3,0,0,0,0,0,0,0,0,-0.5714285714285714,-0.5357142857142857,0.35714285714285715,-0.14285714285714285,8.0
4717,D,1.0,0.0,2.0,15.0,2.0,3.0,12.0,6.0,2.0,7.0,3.0,0.0,0.0,0.0,13.0,3.2,2.2,13.0,3.2,2.15,10.0,3.2,2.2,12.0,3.1,2.15,17.0,3.13,2.25,28.0,L,D,D,L,L,D,W,W,D,L,0,0,0,0,0,0,0,0,0,-0.10714285714285714,-0.21428571428571427,0.35714285714285715,0.0,-1.0
4718,H,2.0,1.0,16.0,8.0,4.0,4.0,8.0,11.0,1.0,8.0,2.0,1.0,0.0,0.0,1.8,3.29,2.5,1.8,3.2,2.45,1.85,3.2,2.4,1.75,3.3,2.5,1.8,3.3,2.5,28.0,W,W,D,L,W,D,L,D,W,W,2,0,0,0,0,0,0,0,0,0.9642857142857143,0.14285714285714285,0.9642857142857143,0.07142857142857142,-7.0
4719,H,0.0,0.0,11.0,11.0,4.0,5.0,7.0,14.0,7.0,8.0,1.0,1.0,0.0,0.0,2.79,3.25,2.25,3.0,3.2,2.25,3.05,3.2,2.3,2.8,3.1,2.25,3.1,3.25,2.25,28.0,L,W,W,L,D,W,L,D,D,L,3,0,0,0,0,0,0,0,0,0.42857142857142855,0.0,-0.03571428571428571,-0.07142857142857142,10.0
4720,A,0.0,2.0,8.0,15.0,1.0,4.0,11.0,12.0,7.0,2.0,2.0,0.0,0.0,0.0,8.0,3.2,3.25,9.0,3.1,3.4,7.5,3.3,2.65,9.0,3.1,3.25,9.5,3.2,3.4,28.0,L,W,L,L,L,L,D,L,W,L,1,0,0,0,0,0,0,1,0,-0.42857142857142855,-0.25,-0.35714285714285715,0.03571428571428571,-8.0
4721,A,0.0,0.0,16.0,18.0,4.0,6.0,15.0,13.0,7.0,10.0,1.0,2.0,0.0,0.0,3.2,3.6,2.0,3.4,3.8,1.95,3.25,3.5,2.2,3.4,3.75,2.0,3.7,3.9,2.05,28.0,L,W,D,D,D,W,L,D,W,W,2,0,0,0,0,0,0,0,0,-0.39285714285714285,0.6071428571428571,-1.0,-0.21428571428571427,12.0
4722,H,0.0,1.0,13.0,20.0,6.0,8.0,15.0,11.0,10.0,8.0,2.0,0.0,0.0,0.0,1.61,4.75,1.36,1.65,5.0,1.35,1.65,4.8,1.4,1.62,5.0,1.33,1.65,5.0,1.36,28.0,L,W,W,L,L,L,W,W,W,D,10,0,0,0,0,0,0,0,0,0.6785714285714286,0.39285714285714285,0.21428571428571427,0.07142857142857142,5.0
4723,A,0.0,1.0,6.0,19.0,1.0,11.0,9.0,10.0,2.0,8.0,1.0,2.0,0.0,0.0,3.5,6.5,1.19,3.6,7.0,1.2,3.2,6.5,1.25,3.4,6.0,1.22,3.6,7.0,1.22,28.0,L,W,W,D,L,W,W,W,L,L,7,0,0,0,0,0,0,0,0,0.21428571428571427,1.3928571428571428,-1.0714285714285714,-0.14285714285714285,2.0
4724,H,0.0,0.0,9.0,7.0,3.0,2.0,8.0,9.0,7.0,5.0,1.0,1.0,0.0,0.0,2.89,3.39,3.5,2.9,3.2,3.5,2.7,3.3,3.05,2.62,3.3,3.3,3.0,3.3,3.6,29.0,D,L,L,W,D,L,D,W,L,D,3,0,0,0,0,0,0,0,0,-0.5172413793103449,-0.034482758620689655,0.20689655172413793,-0.13793103448275862,9.0
4725,D,0.0,0.0,19.0,18.0,9.0,5.0,10.0,12.0,13.0,8.0,1.0,1.0,0.0,0.0,1.72,3.5,2.1,1.72,3.4,2.1,1.75,3.3,2.2,1.7,3.3,2.05,1.73,3.5,2.1,29.0,D,D,L,L,D,W,L,W,W,D,1,0,0,0,0,0,0,0,0,-0.13793103448275862,-0.20689655172413793,0.13793103448275862,-0.10344827586206896,3.0
4726,H,1.0,2.0,21.0,15.0,12.0,4.0,7.0,10.0,8.0,1.0,0.0,4.0,0.0,0.0,1.22,3.5,3.79,1.2,3.4,3.6,1.25,3.3,3.4,1.22,3.3,3.7,1.22,3.5,3.7,29.0,W,D,W,W,D,D,W,D,L,L,9,0,0,0,0,0,0,0,0,1.0,-0.4482758620689655,1.0689655172413792,0.13793103448275862,-14.0
4727,D,0.0,1.0,13.0,6.0,6.0,2.0,14.0,16.0,5.0,1.0,0.0,3.0,0.0,0.0,2.79,3.89,5.25,2.75,3.75,5.0,2.7,3.6,4.8,2.75,3.75,4.8,2.75,3.8,5.0,29.0,D,D,L,D,W,L,D,D,D,W,0,0,0,0,0,0,0,0,0,-0.5172413793103449,-0.20689655172413793,0.034482758620689655,0.0,-5.0
4728,H,0.0,0.0,11.0,7.0,1.0,4.0,6.0,7.0,5.0,2.0,0.0,2.0,0.0,0.0,4.0,7.5,13.0,4.0,7.0,13.5,3.6,6.0,11.0,3.8,6.0,12.0,4.2,7.0,15.0,29.0,L,L,W,W,D,L,W,D,W,D,4,0,0,0,0,0,0,0,0,-1.0344827586206897,0.13793103448275862,0.0,0.1724137931034483,4.0
4729,H,0.0,0.0,14.0,16.0,4.0,7.0,5.0,9.0,13.0,3.0,1.0,1.0,0.0,0.0,1.5,3.29,4.75,1.5,3.3,4.5,1.5,3.4,3.8,1.5,3.1,4.4,1.5,3.3,4.75,29.0,W,W,W,W,D,L,W,L,D,L,-1,0,0,0,0,0,0,1,0,0.5517241379310345,-0.20689655172413793,0.9655172413793104,0.1724137931034483,-16.0
4730,H,0.0,0.0,13.0,10.0,5.0,3.0,10.0,11.0,6.0,6.0,3.0,1.0,0.0,0.0,2.25,3.29,1.95,2.2,3.3,1.9,2.35,3.4,2.0,2.2,3.1,1.95,2.25,3.3,1.95,29.0,W,L,L,L,W,L,D,L,L,D,1,0,0,0,0,0,0,0,0,0.41379310344827586,-0.41379310344827586,0.5517241379310345,0.20689655172413793,7.0
